9.58837E-6,          1.97976E-6
9.15230E-6,          2.05260E-6
9.30017E-6,          2.07347E-6
9.19847E-6,          2.10322E-6
9.28462E-6,          1.76970E-6
9.45382E-6,          1.73373E-6
