9.65915E-4,          1.98385E-4
4.71577E-4,          6.03683E-4
4.74645E-4,          6.08512E-4
4.81353E-4,          5.94302E-4
4.88600E-4,          6.06522E-4
4.95650E-4,          6.01692E-4
