9.61115E-3,          3.07525E-4
9.61967E-3,          3.00705E-4
9.63787E-3,          3.11505E-4
9.67993E-3,          3.05820E-4
9.69188E-3,          3.12640E-4
9.60718E-3,          3.13210E-4
