9.12270E-5,          1.30243E-5
9.19020E-5,          1.19443E-5
9.14047E-5,          1.24772E-5
9.11560E-5,          1.32375E-5
9.11132E-5,          1.31025E-5
9.12768E-5,          1.39409E-5
